time_s,x_m,y_m,yaw_rad,icp_rmse_m,pairs,iterations,accepted
4.288,-0.00020669266751169616,1.6296257798312084e-05,-2.2250482292074822e-06,0.001133766001912168,153,2,1
4.48,-0.00021017748207550666,7.396116244189348e-05,-2.365903416581672e-06,0.0009613521546741465,153,2,1
4.672,-8.023608582401822e-05,3.3852108742625846e-05,-2.0224704111374083e-06,0.0009157693839954137,153,2,1
4.864,-9.620302491818424e-05,1.8149447364949466e-06,-2.9287080276353416e-06,0.0010791180040477446,153,2,1
5.056,-0.00016825703587554984,1.3092441516738774e-05,-2.17777845097927e-06,0.001053671679716195,153,2,1
5.248,-0.00012479873083576074,-3.195358803416231e-05,-1.992454731781426e-06,0.001116739993557165,153,2,1
5.44,-0.00018617656358682627,-6.21044675953918e-05,-2.421361575378439e-06,0.0008473208676877614,153,2,1
5.632,-0.0001862806340504082,2.3159601506678396e-05,-2.801208044820046e-06,0.0008837111855823747,153,2,1
5.824,-0.0002293322215663439,0.00015543022264070212,-4.599615332301586e-06,0.0012290978903721516,153,2,1
6.016,-0.00018776614223371197,7.426068237126804e-05,-2.501827818613603e-06,0.0010264967534740327,153,2,1
6.208,-0.0002051620188190323,-2.2364280595134467e-05,-3.6563575900062294e-06,0.0009822386230172863,153,2,1
6.4,-0.00022115883081357551,1.254627770665113e-05,-4.346218162784531e-06,0.0010243545615450996,153,2,1
6.5920000000000005,-0.00016720768179341686,5.1259835844705825e-05,-4.4305063263209e-06,0.0011193057707901718,153,2,1
6.784,-0.0002230901725663805,-7.506133744261385e-08,-3.6163809982895744e-06,0.0008464983328306731,153,2,1
6.976,-0.00016720768179284018,5.1259835844605794e-05,-4.430506326381731e-06,1.198373779675236e-15,153,2,1
7.168,-0.00013196255617042578,7.538248093144874e-05,-3.5888137578845367e-06,0.0013174354995420692,153,2,1
7.36,-0.0002211588308139577,1.2546277706702626e-05,-4.346218162558068e-06,8.808070868792449e-16,153,2,1
7.5520000000000005,-8.712546483684804e-05,5.50958423717669e-05,-3.145795889861053e-06,0.0014888838775676948,153,2,1
7.744,-8.511071463349282e-05,6.004423396087642e-05,-2.1588101288350185e-06,0.0011626672999178092,153,2,1
7.936,-0.00015464551720028815,6.993885191840752e-05,-4.404234479557907e-06,0.0013729568839391687,153,2,1
8.128,-0.00015527767376308533,6.109429736623307e-05,-4.0898625008142015e-06,0.0010796418025558281,153,2,1
8.32,-0.00014517863771048252,0.0001255274606047278,-3.3145608199086278e-06,0.0008479844530635777,153,2,1
8.512,-0.00018970714059547244,5.95140133797598e-05,-4.383328124226694e-06,0.0011144043313160092,153,2,1
8.704,-0.00028294148165070666,9.3456860934193e-05,-4.173837898823415e-06,0.0012928319984680237,153,2,1
8.896,-0.00014263117417763162,0.00011361933509472491,-2.9155469396681447e-06,0.0009191242740085561,153,2,1
9.088000000000001,-0.00018669895233069402,0.00011588383597025582,-3.4208801022354194e-06,0.0011396029133884588,153,2,1
9.28,-0.00023775049421185124,6.682969424446828e-05,-3.2204792151125393e-06,0.0007534179573450196,153,2,1
9.472,-0.00017643636421355992,9.79217723926847e-05,-3.5316152865531866e-06,0.001029824776296403,153,2,1
9.664,-0.00020730565856571473,9.330378237135657e-05,-3.104554146882385e-06,0.0008589099795273067,153,2,1
9.856,-0.00022129268602850041,7.116874396435676e-05,-3.9671538173804e-06,0.0011522147104941391,153,2,1
10.048,-0.00019637038104726635,0.00019209094012348076,-3.020646469660422e-06,0.0015267360928689633,153,2,1
10.24,-0.00016085509472233366,7.116591273438944e-05,-3.450509946421644e-06,0.0008804246388186733,153,2,1
10.432,-0.00011606707056555996,0.00010109461284419567,-2.8349229596933267e-06,0.00120597235533985,153,2,1
10.624,-8.548820177641967e-05,0.00014891913635617325,-3.5930420495289544e-06,0.001125681190566019,153,2,1
10.816,-0.00010744033220444765,8.684012088454517e-05,-2.4524875090697804e-06,0.000858482487468589,153,2,1
11.008000000000001,-0.00018576443172922582,0.00016844901788473844,-5.764276844057301e-06,0.0006928893268676656,153,2,1
11.200000000000001,-0.00019588042009202592,0.0001276829222279497,-4.149533110308586e-06,0.0009131495448927453,153,2,1
11.392,-0.00014093611990326037,8.54449396493421e-05,-3.7236769245400176e-06,0.0008934643666019949,153,2,1
11.584,-0.0001746460861980078,8.915229749219016e-05,-3.0271796209756957e-06,0.0011367373497205519,153,2,1
11.776,-0.00015243779299702382,0.00016016559963860695,-3.7276484150716226e-06,0.0010788972170207422,153,2,1
11.968,-8.087900924737386e-05,9.856186738803567e-05,-3.5562519037120124e-06,0.000862572268766556,153,2,1
12.16,-8.179782830828024e-05,0.0001033468479761509,-4.58574238746135e-06,0.0012431643493764925,153,2,1
12.352,-8.815781377134106e-05,0.00010198263379330316,-4.426610007858709e-06,0.0011773779213942875,153,2,1
12.544,-0.00011600540666527548,8.261454341211528e-05,-2.6628500699134657e-06,0.0011395004727105646,153,2,1
12.736,-0.00013541857931820937,6.861104977947984e-05,-2.8920057357221042e-06,0.0011131089862751041,153,2,1
12.928,-0.00019606427073195958,2.1278938792917308e-05,-1.994114255774167e-06,0.0009321757788584094,153,2,1
13.120000000000001,-1.9367665195289103e-06,0.0001237723582093961,-2.9162857237209715e-06,0.000942542139965427,153,2,1
13.312000000000001,-0.00012864519385129644,6.389661783968067e-05,-3.6370271218402627e-06,0.0010267387103646258,153,2,1
13.504,-0.00016096606281328484,2.9357785825404704e-05,-2.3410308741692737e-06,0.0015201048733646738,153,2,1
13.696,-0.00010789063184794506,9.818206195105097e-05,-3.7787635093306184e-06,0.0013697033620307412,153,2,1
13.888,-0.00012126926096677042,6.254298115898067e-05,-3.6620153107291887e-06,0.001146169974499211,153,2,1
14.08,4.5908085323152645e-05,8.698174458858161e-05,-3.86887075690548e-06,0.0013483939060913255,153,2,1
14.272,6.350837611981851e-05,4.716050025736841e-05,-4.5487441599324824e-06,0.0010926569035725714,153,2,1
14.464,-4.620200541525879e-05,0.00014736832468987906,-3.3148883553246275e-06,0.0008774391642815215,153,2,1
14.656,-5.171486246356204e-05,0.00010817859207320673,-2.6124263788232533e-06,0.0009482292848073758,153,2,1
14.848,-9.11980806233939e-05,0.00013943076073125773,-3.815503710025771e-06,0.0011199496078953164,153,2,1
15.040000000000001,6.174292515498117e-05,-4.6075021189222925e-05,-4.3639001366533575e-06,0.0010519583750967117,153,2,1
15.232000000000001,-8.261513860741536e-05,6.140907278899091e-05,-3.943165769454854e-06,0.0013112704578687967,153,2,1
15.424,5.414669994213342e-05,9.123534128519581e-05,-2.5326200887084644e-06,0.000881612485871461,153,2,1
15.616,3.854206049827535e-05,9.684580446434731e-05,-3.6424717125888566e-06,0.0011574430031993847,153,2,1
15.808,-2.2995240751368124e-05,2.5565399883594347e-05,-2.1162264371955632e-06,0.0010737603409204954,153,2,1
16.0,1.2843956116569845e-05,5.422391264446463e-05,-3.2592045915988873e-06,0.0012333181254644522,153,2,1
16.192,0.00010686974560333889,0.0001346444211937396,-3.7427409878485744e-06,0.0010818551642588594,153,2,1
16.384,0.00014578461432725013,0.0001224106747473072,-2.090292849649575e-06,0.001111319393156714,153,2,1
16.576,0.00014265859500756168,3.174082809858839e-05,-3.002325116044627e-06,0.0013716879774970639,153,2,1
16.768,0.00012155661628714527,3.839611110261953e-05,-2.5758798964641932e-06,0.0007844982968026723,153,2,1
16.96,8.037452020230801e-05,5.453650529898475e-05,-2.3829582150980322e-06,0.0009799591961613676,153,2,1
17.152,4.510061543942415e-05,1.6946086221170286e-05,-1.4273513940205852e-06,0.0010022558494771879,153,2,1
17.344,3.117793304140212e-05,2.343642599952788e-05,-5.475268071070212e-06,0.0010017528911592248,153,2,1
17.536,1.4112006716384345e-05,-1.3135838543528458e-05,-1.65498699212029e-06,0.0008948247041311479,153,2,1
17.728,2.312188654240222e-05,-1.3582547733617505e-05,-3.8977247331698765e-06,0.001345965408070258,153,2,1
17.92,4.611020712655441e-05,1.549307251676318e-06,-2.463525366012072e-06,0.000895228345859815,153,2,1
18.112000000000002,6.591943330301573e-05,6.723960684179273e-05,-2.599006656696638e-06,0.0011013310577588915,153,2,1
18.304000000000002,7.054862464771646e-06,6.37212668988212e-05,-2.6739451539445134e-06,0.0011706747871995389,153,2,1
18.496,-5.053923907922499e-07,3.117871004040478e-05,-3.6071136835711263e-06,0.0008128500206970103,153,2,1
18.688,5.9184715582899747e-05,-1.5590606730495294e-05,-2.417360243401468e-06,0.0007699785003756981,153,2,1
18.88,-3.191385681949921e-05,2.7273875910441876e-05,-3.1244272427357883e-06,0.0009367491575280618,153,2,1
19.072,2.1540891408101204e-05,7.332791801552179e-05,-3.984471061190473e-06,0.0011296310384107757,153,2,1
19.264,6.96025116941781e-05,2.9490110753601518e-05,-3.075494658889577e-06,0.001255291075645179,153,2,1
19.456,1.0800425436646051e-05,5.403978273718388e-05,-4.061542598295338e-06,0.0008360866559720902,153,2,1
19.648,-4.555980674211221e-06,0.00011387311934551216,-3.119087733072156e-06,0.0013381467400539959,153,2,1
19.84,-6.056553728279372e-05,9.602206976269467e-05,-3.9453116634333656e-06,0.0010046159148043917,153,2,1
20.032,4.257267254689159e-05,0.00010461955145592512,-3.713876292431495e-06,0.001139988623015172,153,2,1
20.224,7.184225369652022e-06,2.1175087968037144e-05,-3.1729287167894992e-06,0.001038843992691908,153,2,1
20.416,-9.097705232744127e-06,4.959492083231798e-05,-2.880045421076594e-06,0.0010977060247655923,153,2,1
20.608,-5.516576744762299e-05,2.2778369900826818e-05,-2.4475563280367194e-06,0.0010592776883287217,153,2,1
20.8,-5.485204879980449e-05,-1.0072878473381503e-05,-3.616510503550592e-06,0.0009203877372824849,153,2,1
20.992,-0.00010230155856744728,3.815230292735232e-05,-4.17018433192756e-06,0.0009745850414926597,153,2,1
21.184,-7.705032968444186e-05,9.591025788002229e-05,-1.4390664575366133e-06,0.0010867650607492819,153,2,1
21.376,-3.828818590824296e-05,7.59808077677371e-05,-3.425322254707523e-06,0.0012864372865491786,153,2,1
21.568,-4.090887089860558e-05,3.641248752944386e-05,-2.2157493741751723e-06,0.0007279894420181114,153,2,1
21.76,1.9835696851754468e-05,3.465064109653951e-06,-3.0200765450811064e-06,0.0008233360515944049,153,2,1
21.952,0.00010021991172399317,-1.0834861176483773e-06,-1.5179624741666634e-06,0.000978775896503769,153,2,1
22.144000000000002,5.732126126804122e-05,-8.574076604316855e-06,-3.930519482065345e-06,0.0011270822843263376,153,2,1
22.336000000000002,-6.236922763099997e-05,-3.067517843349655e-05,-4.5413832115362485e-06,0.0009482148486544888,153,2,1
22.528,-4.8417228385420255e-06,4.754600906272927e-05,-3.106708185113436e-06,0.0009300965598812209,153,2,1
22.72,1.5730763397694275e-05,4.4781784567569654e-05,-3.826693263168865e-06,0.000998989065964592,153,2,1
22.912,-3.34149417789024e-05,-3.491751566287308e-07,-1.7599316836147813e-06,0.0010019022166678992,153,2,1
23.104,-5.056948766640527e-06,-1.5770659445238653e-05,-3.009669310655466e-06,0.0009779117880671102,153,2,1
23.296,8.236037589478206e-05,3.073338243842211e-05,-2.2819187620780886e-06,0.0012300218856487962,153,2,1
23.488,9.435726633574124e-05,-1.2616453729041246e-06,-3.55015851927985e-06,0.001242302522523841,153,2,1
23.68,4.802227691039786e-05,5.388240155629322e-05,-3.7628275601098367e-06,0.0008396219213782012,153,2,1
23.872,-2.422700165812402e-05,5.200075618042574e-05,-2.8013007321588685e-06,0.000750688770422688,153,2,1
24.064,0.00011366000020826305,1.9131345079386825e-05,-2.6894946389016573e-06,0.0010588322310291396,153,2,1
24.256,0.0001553836404051917,5.7126825120698e-05,-1.8547909855969973e-06,0.00160511680286624,153,2,1
24.448,0.00012678322226964358,-5.31617962222231e-06,-2.896881563330156e-06,0.0011252732687911098,153,2,1
24.64,0.00017997220397580145,3.673768887850064e-05,-3.3351155834069387e-06,0.0010345874632765584,153,2,1
24.832,0.00020144830021890585,4.1620096740093514e-05,-4.324646173248623e-06,0.0011745986895059946,153,2,1
25.024,0.00012920658703017765,0.0001312392949950258,-4.44278597586595e-06,0.0012473066874414873,153,2,1
25.216,0.00023649533657186167,0.00010169167313088724,-3.9048363462402725e-06,0.0015577029734390978,153,2,1
25.408,0.00018298110257325106,4.046451929911411e-05,-2.9680624886119304e-06,0.0007784613702302332,153,2,1
25.6,0.00015765545739889383,-5.935089781115963e-05,-1.1820699437793891e-06,0.0009326080609292999,153,2,1
25.792,0.00010623783014002379,-0.00010061036155689997,-4.998555101556541e-06,0.0011454525088238413,153,2,1
25.984,0.0001367876128008783,1.3947248173394196e-05,-4.933564743446111e-06,0.0007236351195916863,153,2,1
26.176000000000002,0.00016764605466183512,-4.462673710505085e-06,-4.285270339996938e-06,0.0009851150920433046,153,2,1
26.368000000000002,0.00011919784557373278,1.8941154277817688e-05,-3.4181742507167564e-06,0.0012229079763898414,153,2,1
26.560000000000002,0.00019227253100855763,2.269550152640744e-06,-3.2148082167266004e-06,0.0013052417814382778,153,2,1
26.752,0.00017490661584580015,4.017781797230452e-06,-2.503226911726558e-06,0.0008897859974022785,153,2,1
26.944,0.0001011905784014341,-3.844054674701501e-06,-3.6885628218277115e-06,0.0010277536566009589,153,2,1
27.136,0.00013203536373648174,1.340896909112677e-05,-3.63273689356846e-06,0.0010288065005115306,153,2,1
27.328,8.658079520902902e-05,4.010109008865231e-06,-4.251854758559462e-06,0.0009475481628659586,153,2,1
27.52,4.1134301143382843e-05,-6.028905487604948e-05,-2.946995034200249e-06,0.0009955505195211936,153,2,1
27.712,3.736295658180432e-05,-0.00011739106552597865,-3.0468899003531884e-06,0.0013481331324968308,153,2,1
27.904,8.411910304529834e-05,-0.00014912662057055978,-2.699564583023486e-06,0.001466581020911557,153,2,1
28.096,8.777842103897525e-05,-0.00010286855630988746,-2.6531778504553918e-06,0.0009099685065115385,153,2,1
28.288,5.710188969879934e-05,-0.00010606955605955678,-1.088549921075311e-06,0.0009357084851865347,153,2,1
28.48,5.901033888799451e-05,1.5634876275151785e-05,-3.2584418760417967e-06,0.001097508318027249,153,2,1
28.672,3.9168586249811685e-05,-1.723257846443337e-05,-3.260205868258617e-06,0.0013011797457488487,153,2,1
28.864,8.655876196707098e-05,-4.481044232380932e-05,-2.6241267318899785e-06,0.0010928329301212402,153,2,1
29.056,8.241130340381591e-05,-2.5770934683802465e-05,-2.565403504021608e-06,0.0007829217648706282,153,2,1
29.248,0.000129990853236107,-0.00017472755526941954,-2.5435589458779574e-06,0.001122627881711617,153,2,1
29.44,8.726880171739984e-05,-0.00010710877177649904,-1.327697175453377e-06,0.0010025280580984724,153,2,1
29.632,2.922028590325003e-06,-0.0001603420666818618,-2.6455492897609535e-06,0.0007665994451477078,153,2,1
29.824,6.480733148258364e-05,-0.00011543949418173632,-3.1468755503284183e-06,0.0013548985673345773,153,2,1
30.016000000000002,0.00011863115779054992,-7.02129509009093e-05,-2.032997719969202e-06,0.001090567642218226,153,2,1
30.208000000000002,0.00016748317346568093,-0.00011889363233332755,-3.145045876964899e-06,0.0009222437400490485,153,2,1
30.400000000000002,7.013790516790494e-05,-0.00011354535135298937,-3.0944913025445932e-06,0.0009768287850408935,153,2,1
30.592000000000002,1.0352882601307213e-05,-0.00010167171477986546,-2.0729328293297614e-06,0.000880585214536954,153,2,1
30.784,2.700835846138408e-06,-0.00014241275939146162,-3.1288314174835367e-06,0.0008850853848478899,153,2,1
30.976,0.00020039266217060793,-0.0002135599490041496,-3.4432025913317986e-06,0.0012526440064573915,153,2,1
31.168,0.00016227322663176614,-0.0002052128364106968,-3.089261967588528e-06,0.0011158022289331064,153,2,1
31.36,6.778183971893177e-05,-0.00018488082546956345,-2.854473411553322e-06,0.0010041273513030449,153,2,1
31.552,4.577545766080485e-05,-0.00017732999930478,-5.108075336140105e-06,0.0012388675991156053,153,2,1
31.744,-1.9044367410354625e-05,-0.00022278726554697165,-2.373823865002164e-06,0.0008414251114201633,153,2,1
31.936,-2.2491772936140712e-05,-0.00021007153019795744,-2.729500520669331e-06,0.001307504935183556,153,2,1
32.128,-3.917204935476889e-05,-0.00021804258540997914,-4.3815283807577586e-06,0.0012152940494963562,153,2,1
32.32,6.325432391427477e-05,-0.00016915213987076706,-3.4334178375630637e-06,0.0012333540135987954,153,2,1
32.512,0.00010923566122073705,-0.00022605969098824706,-2.324560513570704e-06,0.001114683356401463,153,2,1
32.704,0.00012384476680558454,-0.00021539706783157343,-4.31270268968334e-06,0.000843898422173407,153,2,1
32.896,0.0001897360023468663,-0.00020451771539400722,-3.278004858676215e-06,0.0011578234090054405,153,2,1
33.088,0.0001306537305335084,-0.00016898597544497975,-3.376099367276198e-06,0.0011206272079380835,153,2,1
33.28,7.586805573088596e-05,-0.00019844029793368074,-4.01515800388256e-06,0.0008106984337220984,153,2,1
33.472,0.0001461480102844954,-0.00024985787824552375,-2.9379305633549367e-06,0.0010120887314221134,153,2,1
33.664,0.00040202420637551787,-0.00025519774214747664,-1.2462131394538444e-06,0.0014517834371386249,153,2,1
33.856,0.00018329346409193188,-0.00029761788604834723,-3.981683694659653e-06,0.0008585692561149861,153,2,1
34.048,0.00026474204901472267,-0.00013221528832724414,-3.2770065863298305e-06,0.0011747377215911479,153,2,1
34.24,0.00013834655819340363,-0.00015115927572070803,-2.5005164944624833e-06,0.0008863403393571953,153,2,1
34.432,0.00013735702383567023,-0.00019513658831227533,-4.284684305778833e-06,0.0009830898521344211,153,2,1
34.624,0.00013545090502787232,-0.0002675797986893423,-5.3763301445679396e-06,0.000984560898817573,153,2,1
34.816,0.00014746267787034298,-0.0001256216844444214,-5.399770916726155e-06,0.0011559589223287346,153,2,1
35.008,0.00013122209903154548,-0.00023738771589004606,-9.03133779755111e-06,0.001283031349453239,153,2,1
35.2,0.00022620155513025856,-0.00022700816168321413,-3.0644592701053827e-06,0.0010088487043463771,153,2,1
35.392,0.00016039810988225444,-0.00017925431143827537,-3.643976870673112e-06,0.000995233977165161,153,2,1
35.584,0.00015687914955572584,-0.00012229233840760958,-4.3804874470101124e-06,0.0012435664905847321,153,2,1
35.776,0.00024118640183716335,-0.00014579717904839392,-6.460438083425931e-06,0.0010092142145124588,153,2,1
35.968,0.00021178109136275162,-0.00015508303779726744,-5.990860005428661e-06,0.0011068218926555927,153,2,1
36.160000000000004,0.00023009765382029095,-0.0001511943410304035,-7.023511476208738e-06,0.0008190512396737488,153,2,1
36.352000000000004,0.00013380264788587394,-0.000161832505638248,-4.594876575941626e-06,0.0008589465066640496,153,2,1
36.544000000000004,0.0002313250306144495,-0.00017234049159379228,-5.65193883574672e-06,0.0008648034399650474,153,2,1
36.736000000000004,0.0002863003170477904,-9.00747035884865e-05,-7.013995333453814e-06,0.0010130867841185217,153,2,1
36.928,0.00026669702404203826,-0.00016953782337823879,-5.68397083746506e-06,0.0013124460044223137,153,2,1
37.12,0.0002645917215092224,-8.81362159959372e-05,-3.5394720700614568e-06,0.0008684282591702298,153,2,1
37.312,0.00024738105796607825,-0.0001041013789537813,-6.051744205255256e-06,0.0007449558321047232,153,2,1
37.504,0.00020330996479003098,-0.00017226949353082156,-5.81752835377259e-06,0.000983927956901443,153,2,1
37.696,0.00017201786422830692,-0.0001249010667491699,-5.8151120569393326e-06,0.0009476099525095386,153,2,1
37.888,0.00026114935510616536,-0.00016375922589374233,-6.090223238261533e-06,0.0009667169560480312,153,2,1
38.08,0.00018224515801932935,-0.0001312444167452312,-5.60869248603221e-06,0.0007494121167875361,153,2,1
38.272,0.00018718369496008083,-0.00014900393255521101,-5.402636142687749e-06,0.0009490925709489716,153,2,1
38.464,0.0001496671041460933,-3.6919135640219844e-05,-4.7680819123073296e-06,0.0011804353515949262,153,2,1
38.656,0.00019315606417227973,-8.223016331976174e-05,-4.870719488534807e-06,0.0009479255699387099,153,2,1
38.848,4.813218013746315e-05,-0.00021906680573648867,-6.536663896552636e-06,0.0012409429396762826,153,2,1
39.04,0.00018697963012019415,-0.00011324028343448806,-6.095267158752355e-06,0.001030468049557514,153,2,1
39.232,0.00014759099673408688,-0.00012195575080122305,-8.265831461209275e-06,0.0012432893753407976,153,2,1
39.424,8.615492159091413e-05,-0.0001887892795412229,-6.418808904823376e-06,0.0011326987783031848,153,2,1
39.616,6.490206944859717e-05,-0.00010007194052962239,-7.259156134386982e-06,0.0010657409035670705,153,2,1
39.808,0.00010415030758712315,-0.000130496409640716,-5.563732905743143e-06,0.0010109748271564351,153,2,1
40.0,0.00021887988640154358,-7.306121747615855e-05,-6.1645957265635905e-06,0.0011436075438863895,153,2,1
40.192,0.0002767911187593608,-0.00011770270576587489,-5.3514285894735765e-06,0.0014968814209761496,153,2,1
40.384,0.00013218445188969993,-6.514705845595349e-05,-7.618172830804683e-06,0.0009120352666821924,153,2,1
40.576,0.00017278742127304944,-7.354621527000524e-05,-7.621726874550405e-06,0.0011794631509364373,153,2,1
40.768,0.00012203885274951565,-9.216460817115674e-05,-7.2261823125724754e-06,0.0009073493939334576,153,2,1
40.96,5.975896934674119e-05,-7.043030699102491e-05,-7.280417783218543e-06,0.001008860066945827,153,2,1
41.152,8.78203984614208e-05,-8.94961062693069e-05,-5.9463952064387945e-06,0.0007221584464983936,153,2,1
41.344,3.370792247270976e-05,-0.0001513679788904411,-7.6104009289076974e-06,0.00098728140375297,153,2,1
41.536,0.000143168920756183,3.268008726553859e-05,-9.553064226839586e-06,0.001126694512949618,153,2,1
41.728,8.73732456984331e-05,-6.803332725858159e-05,-8.093594802601175e-06,0.0013411023154742618,153,2,1
41.92,0.00015020506817340772,-3.683201633592118e-05,-6.904806823167126e-06,0.0009262217672662978,153,2,1
42.112,0.00010163065169930344,-0.00011783707578366198,-7.04808210319755e-06,0.0011184457805736095,153,2,1
42.304,8.05898999992003e-05,-0.00013055036853318403,-8.12408234120039e-06,0.0012601873188805778,153,2,1
42.496,0.00015020506817369847,-3.683201633642664e-05,-6.904806823116697e-06,7.6324834846539e-16,153,2,1
42.688,0.00016176133646773154,-1.3167669774831896e-05,-5.880767103302517e-06,0.0011199431716216986,153,2,1
42.88,0.00012668755992394301,3.7296371846468876e-05,-8.066471286293757e-06,0.0010313406749274169,153,2,1
43.072,0.00021772164932608336,8.069922597079342e-05,-7.663272401534573e-06,0.0010874558706879737,153,2,1
43.264,0.00027312874921303393,1.7700401586811422e-05,-7.694383236714039e-06,0.001833453320658458,153,2,1
43.456,0.0002912016407179613,-8.317969606504853e-05,-7.316496336709993e-06,0.0014938679689650287,153,2,1
43.648,0.00018873096699988836,-6.170243876521601e-05,-9.315536887854846e-06,0.001074275279683474,153,2,1
43.84,0.00019765503014204362,-9.462504678354076e-05,-6.960492238113424e-06,0.0008995766224929214,153,2,1
44.032000000000004,8.407182300662294e-05,-6.750630167348132e-05,-6.0354883422438645e-06,0.0007844274926771723,153,2,1
44.224000000000004,0.000200435647143979,-2.3368293599115452e-05,-7.449943914547478e-06,0.0012014193242508376,153,2,1
44.416000000000004,0.0001916635786633426,-1.5613563041902586e-05,-7.545439802921705e-06,0.0012084068808644723,153,2,1
44.608000000000004,0.00024095893432623462,-2.5223010207797036e-05,-6.7533861311542856e-06,0.0010795512204617589,153,2,1
44.800000000000004,0.00023924666416701433,1.9377652820683434e-05,-8.669319521860265e-06,0.0010587694921550465,153,2,1
44.992000000000004,0.0003033128817883036,-1.1374529151414278e-05,-6.030580787287006e-06,0.0007628139690501175,153,2,1
45.184,0.00024186204444835767,-2.52622320198685e-05,-7.651125223907497e-06,0.0007958328225761606,153,2,1
45.376,0.00026825256146586796,-0.00012928383151580372,-5.574597836800888e-06,0.0009207863245084037,153,2,1
45.568,0.00030168951044806576,-8.546162340771397e-05,-6.164582255094111e-06,0.0009722777495454424,153,2,1
45.76,0.00020634499695219166,-0.00012733979733096188,-8.807307862756242e-06,0.0010298445174341385,153,2,1
45.952,0.0001602019459931113,-3.011571984871733e-05,-7.109159479485313e-06,0.0011704023654664436,153,2,1
46.144,0.00027211158198868187,-5.155697822399328e-05,-6.665487221600574e-06,0.00159744668089531,153,2,1
46.336,0.00021187652292757272,-3.4513913036590425e-05,-7.090597218267339e-06,0.0012870148226709656,153,2,1
46.528,0.000267505624348977,-6.50125809763086e-05,-7.208200933055723e-06,0.000872898926230245,153,2,1
46.72,0.00020945002336538658,-8.622329050613829e-05,-6.657971965786157e-06,0.0010561350014615036,153,2,1
46.912,0.0002665535907200464,-0.00015592379019236941,-6.4906752261904106e-06,0.0011966347158714344,153,2,1
47.104,0.00023504337152554096,-8.465733664887916e-05,-6.323183136125457e-06,0.0008991405617675887,153,2,1
47.296,0.00030614013817655575,-0.00014071632487738388,-5.550538896177617e-06,0.0012237764592742937,153,2,1
47.488,0.00032264130698119055,-0.00024109310244848798,-7.264344331518299e-06,0.0012047248802321239,153,2,1
47.68,0.00029779895407346915,-0.0001691887548038515,-6.810112359368665e-06,0.0009307158358144605,153,2,1
47.872,0.0002782594368463617,-8.876507368864455e-05,-6.443593849161776e-06,0.0011143728204631269,153,2,1
48.064,0.0004295372475112312,-3.890695202396717e-05,-7.904120054373265e-06,0.001002173986496642,153,2,1
48.256,0.0005012808144077093,-4.9111532412399966e-05,-8.290842288836504e-06,0.0013993251267185095,153,2,1
48.448,0.00027232831635134975,-0.00014403115081758187,-5.137873700709425e-06,0.0009755772876707779,153,2,1
48.64,0.00032024161471088964,-0.0001906150659195874,-3.7680043536127866e-06,0.0010333426591748818,153,2,1
48.832,0.0004866144692644655,-0.0002023082198501596,-6.581961400215178e-06,0.0014627744255814525,153,2,1
49.024,0.0003493250514357955,-0.00017949519214139118,-6.6401176219165714e-06,0.0010785754603077572,153,2,1
49.216,0.0004447538361584948,-7.427330292586804e-05,-6.39444617106859e-06,0.0010851200813434085,153,2,1
49.408,0.00040884492915528576,-7.052717170621623e-05,-7.256235871822681e-06,0.00107108282477821,153,2,1
49.6,0.00038129876349726847,-0.00014184995993835246,-6.892283918806232e-06,0.0007608978624791127,153,2,1
49.792,0.000349325051435503,-0.00017949519214139207,-6.6401176217228e-06,5.688432357707142e-16,153,2,1
49.984,0.00022758072719238992,-0.00011722575082782728,-5.358430151969609e-06,0.0012750089178366517,153,2,1
50.176,0.011751104768703328,0.0022763149070069697,-0.00011381874531596742,0.010873322089427314,153,6,1
50.368,0.029330686416201242,0.0031813556488491123,0.000752658613539561,0.014649463039660368,153,4,1
50.56,0.045719536841452545,0.0030651940431874612,0.0010228317858274666,0.013914350028614606,153,4,1
50.752,0.07033118372515063,0.002783835183702095,0.0037405541832275144,0.014664617656580522,153,4,1
50.944,0.09795729664563309,0.0016381402456793997,0.003240200580455965,0.012347099830387714,153,2,1
51.136,0.12572430679907245,0.0018103299752064473,0.0031501046529115767,0.010323564598532498,153,2,1
51.328,0.15435639758404243,0.001955531473280007,0.002508125079368142,0.009563729839682582,153,2,1
51.52,0.18219737689341772,0.0020949938945227765,0.003212997583137881,0.00959218288363919,153,3,1
51.712,0.20972813754658437,0.0014674749479533819,0.0036337415827253,0.009056236761230619,153,2,1
51.904,0.24056706093587887,0.0012324582142346214,0.004036359408199128,0.008591092408701921,153,3,1
52.096000000000004,0.27016201961242686,0.0012510638880344812,0.004389818980262763,0.007816802398372378,153,2,1
52.288000000000004,0.2989484179170228,0.0010446731379818357,0.004758211959722771,0.00801781915739431,153,2,1
52.480000000000004,0.32468634980793615,0.00041354775987261785,0.005327682634105984,0.008395312788696185,152,3,1
52.672000000000004,0.3550998079822936,0.002168754768976772,0.0055267021958713336,0.006731327354482748,152,3,1
52.864000000000004,0.36440955014862175,0.003073540869424652,-0.09165256716671616,0.008888727423901217,152,3,1
53.056000000000004,0.3642952466877775,0.0038901010880089733,-0.23140666695600523,0.006848321697883758,152,6,1
53.248000000000005,0.3830873457089285,0.0031448631702649084,-0.2789375368064546,0.011721567629368644,150,3,1
